¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéĞ÷±êÇ©
cut_result1c5_20180523_math_1,00:22:00,132,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:22:10,133,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:22:20,134,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:22:30,135,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:22:40,136,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:22:50,137,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:23:00,138,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:23:10,139,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:23:20,140,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:23:30,141,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:23:40,142,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:23:50,143,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:24:00,144,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:24:10,145,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:24:20,146,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:24:30,147,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:24:40,148,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:24:50,149,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:25:00,150,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:25:10,151,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:25:20,152,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:25:30,153,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:25:40,154,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:25:50,155,angry-·ßÅ­
cut_result1c5_20180523_math_1,00:26:00,156,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:26:10,157,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:26:20,158,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:26:30,159,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:26:40,160,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:26:50,161,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:27:00,162,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:27:10,163,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:27:20,164,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:27:30,165,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:27:40,166,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:27:50,167,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:28:00,168,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:28:10,169,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:28:20,170,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:28:30,171,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:28:40,172,disgust-Ñá¶ñÃïÊÓ
cut_result1c5_20180523_math_1,00:28:50,173,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:29:00,174,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:29:10,175,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:29:20,176,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:29:30,177,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:29:40,178,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:29:50,179,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:30:00,180,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:30:10,181,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:30:20,182,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:30:30,183,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:30:40,184,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:30:50,185,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:31:00,186,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:31:10,187,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:31:20,188,disgust-Ñá¶ñÃïÊÓ
cut_result1c5_20180523_math_1,00:31:30,189,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:31:40,190,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:31:50,191,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:32:00,192,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:32:10,193,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:32:20,194,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:32:30,195,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:32:40,196,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:32:50,197,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:33:00,198,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:33:10,199,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:33:20,200,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:33:30,201,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:33:40,202,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:33:50,203,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:34:00,204,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:34:10,205,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:34:20,206,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:34:30,207,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:34:40,208,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:34:50,209,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:35:00,210,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:35:10,211,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:35:20,212,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:35:30,213,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:35:40,214,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:35:50,215,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:36:00,216,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:36:10,217,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:36:20,218,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:36:30,219,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:36:40,220,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:36:50,221,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:37:00,222,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:37:10,223,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:37:20,224,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:37:30,225,surprised-¾ªÑÈ
cut_result1c5_20180523_math_1,00:37:40,226,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:37:50,227,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:38:00,228,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:38:10,229,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:38:20,230,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:38:30,231,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:38:40,232,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:38:50,233,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:39:00,234,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:39:10,235,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:39:20,236,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:39:30,237,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:39:40,238,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:39:50,239,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:40:00,240,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:40:10,241,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:40:20,242,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:40:30,243,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:40:40,244,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:40:50,245,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:41:00,246,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:41:10,247,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:41:20,248,fear-¿Ö¾åµ£ÓÇ
cut_result1c5_20180523_math_1,00:41:30,249,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:41:40,250,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:41:50,251,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:42:00,252,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:42:10,253,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:42:20,254,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:42:30,255,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:42:40,256,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:42:50,257,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:43:00,258,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:43:10,259,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:43:20,260,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:43:30,261,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:43:40,262,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:43:50,263,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:44:00,264,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:44:10,265,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:44:20,266,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:44:30,267,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:44:40,268,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:44:50,269,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:45:00,270,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:45:10,271,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:45:20,272,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:45:30,273,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:45:40,274,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:45:50,275,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:46:00,276,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:46:10,277,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:46:20,278,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:46:30,279,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:46:40,280,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:46:50,281,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180523_math_1,00:47:00,282,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:47:10,283,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:47:20,284,happy-Ï²ÔÃ
cut_result1c5_20180523_math_1,00:47:30,285,fear-¿Ö¾åµ£ÓÇ
cut_result1c5_20180523_math_1,00:47:40,286,fear-¿Ö¾åµ£ÓÇ
cut_result1c5_20180523_math_1,00:47:50,287,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:48:00,288,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:48:10,289,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:48:20,290,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:48:30,291,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:48:40,292,Delate-É¾³ıµÄ
cut_result1c5_20180523_math_1,00:48:50,293,Delate-É¾³ıµÄ
