课程名称,时间,视频编号,情绪标签
cut_result0181122_j2c5_math_5,00:00:00,0,happy-喜悦
cut_result0181122_j2c5_math_5,00:00:10,1,Delate-删除的
cut_result0181122_j2c5_math_5,00:00:20,2,Delate-删除的
cut_result0181122_j2c5_math_5,00:00:30,3,happy-喜悦
cut_result0181122_j2c5_math_5,00:00:40,4,TS-师生互动
cut_result0181122_j2c5_math_5,00:00:50,5,TS-师生互动
cut_result0181122_j2c5_math_5,00:01:00,6,Delate-删除的
cut_result0181122_j2c5_math_5,00:01:10,7,Delate-删除的
cut_result0181122_j2c5_math_5,00:01:20,8,Delate-删除的
cut_result0181122_j2c5_math_5,00:01:30,9,Delate-删除的
cut_result0181122_j2c5_math_5,00:01:40,10,TS-师生互动
cut_result0181122_j2c5_math_5,00:01:50,11,fear-恐惧担忧
cut_result0181122_j2c5_math_5,00:02:00,12,Delate-删除的
cut_result0181122_j2c5_math_5,00:02:10,13,Delate-删除的
cut_result0181122_j2c5_math_5,00:02:20,14,Delate-删除的
cut_result0181122_j2c5_math_5,00:02:30,15,Delate-删除的
cut_result0181122_j2c5_math_5,00:02:40,16,Delate-删除的
cut_result0181122_j2c5_math_5,00:02:50,17,Delate-删除的
cut_result0181122_j2c5_math_5,00:03:00,18,TS-师生互动
cut_result0181122_j2c5_math_5,00:03:10,19,Delate-删除的
cut_result0181122_j2c5_math_5,00:03:20,20,Delate-删除的
cut_result0181122_j2c5_math_5,00:03:30,21,Delate-删除的
cut_result0181122_j2c5_math_5,00:03:40,22,Delate-删除的
cut_result0181122_j2c5_math_5,00:03:50,23,Delate-删除的
cut_result0181122_j2c5_math_5,00:04:00,24,Delate-删除的
cut_result0181122_j2c5_math_5,00:04:10,25,Delate-删除的
cut_result0181122_j2c5_math_5,00:04:20,26,Delate-删除的
cut_result0181122_j2c5_math_5,00:04:30,27,Delate-删除的
cut_result0181122_j2c5_math_5,00:04:40,28,Delate-删除的
