¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result1c2_20180411_math_3-4,00:00:00,0,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:00:10,1,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:00:20,2,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:00:30,3,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:00:40,4,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:00:50,5,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:01:00,6,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:01:10,7,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:01:20,8,angry-·ßÅ­
cut_result1c2_20180411_math_3-4,00:01:30,9,surprised-¾ªÑÈ
cut_result1c2_20180411_math_3-4,00:01:40,10,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:01:50,11,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:02:00,12,surprised-¾ªÑÈ
cut_result1c2_20180411_math_3-4,00:02:10,13,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:02:20,14,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:02:30,15,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:02:40,16,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:02:50,17,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:03:00,18,angry-·ßÅ­
cut_result1c2_20180411_math_3-4,00:03:10,19,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:03:20,20,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:03:30,21,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:03:40,22,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:03:50,23,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:04:00,24,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:04:10,25,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:04:20,26,surprised-¾ªÑÈ
cut_result1c2_20180411_math_3-4,00:04:30,27,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:04:40,28,angry-·ßÅ­
cut_result1c2_20180411_math_3-4,00:04:50,29,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:05:00,30,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:05:10,31,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:05:20,32,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:05:30,33,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:05:40,34,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:05:50,35,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:06:00,36,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180411_math_3-4,00:06:10,37,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:06:20,38,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180411_math_3-4,00:06:30,39,happy-Ï²ÔÃ
cut_result1c2_20180411_math_3-4,00:06:40,40,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:06:50,41,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:07:00,42,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:07:10,43,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:07:20,44,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:07:30,45,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:07:40,46,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:07:50,47,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:08:00,48,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:08:10,49,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:08:20,50,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:08:30,51,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:08:40,52,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:08:50,53,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:09:00,54,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:09:10,55,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:09:20,56,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:09:30,57,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:09:40,58,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:09:50,59,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:10:00,60,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:10:10,61,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:10:20,62,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:10:30,63,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:10:40,64,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:10:50,65,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:11:00,66,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:11:10,67,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180411_math_3-4,00:11:20,68,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:11:30,69,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:11:40,70,sad-±¯ÉË
cut_result1c2_20180411_math_3-4,00:11:50,71,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:12:00,72,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:12:10,73,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:12:20,74,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:12:30,75,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:12:40,76,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:12:50,77,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180411_math_3-4,00:13:00,78,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180411_math_3-4,00:13:10,79,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:13:20,80,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:13:30,81,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:13:40,82,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:13:50,83,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:14:00,84,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:14:10,85,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180411_math_3-4,00:14:20,86,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180411_math_3-4,00:14:30,87,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180411_math_3-4,00:14:40,88,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:14:50,89,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:15:00,90,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:15:10,91,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:15:20,92,sad-±¯ÉË
cut_result1c2_20180411_math_3-4,00:15:30,93,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:15:40,94,Delate-É¾³ýµÄ
cut_result1c2_20180411_math_3-4,00:15:50,95,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180411_math_3-4,00:16:00,96,Delate-É¾³ýµÄ
