¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result0181122_j2c2_math_6,00:00:00,0,TS-Ê¦Éú»¥¶¯
cut_result0181122_j2c2_math_6,00:00:10,1,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:00:20,2,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:00:30,3,surprised-¾ªÑÈ
cut_result0181122_j2c2_math_6,00:00:40,4,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:00:50,5,TS-Ê¦Éú»¥¶¯
cut_result0181122_j2c2_math_6,00:01:00,6,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:01:10,7,surprised-¾ªÑÈ
cut_result0181122_j2c2_math_6,00:01:20,8,TS-Ê¦Éú»¥¶¯
cut_result0181122_j2c2_math_6,00:01:30,9,TS-Ê¦Éú»¥¶¯
cut_result0181122_j2c2_math_6,00:01:40,10,surprised-¾ªÑÈ
cut_result0181122_j2c2_math_6,00:01:50,11,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:02:00,12,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:02:10,13,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:02:20,14,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:02:30,15,Delate-É¾³ýµÄ
cut_result0181122_j2c2_math_6,00:02:40,16,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:02:50,17,TS-Ê¦Éú»¥¶¯
cut_result0181122_j2c2_math_6,00:03:00,18,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:03:10,19,TS-Ê¦Éú»¥¶¯
cut_result0181122_j2c2_math_6,00:03:20,20,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:03:30,21,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:03:40,22,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:03:50,23,happy-Ï²ÔÃ
cut_result0181122_j2c2_math_6,00:04:00,24,happy-Ï²ÔÃ
