¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéĞ÷±êÇ©
cut_result0181119_j2c2_math_3,00:20:50,125,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:21:00,126,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:21:10,127,surprised-¾ªÑÈ
cut_result0181119_j2c2_math_3,00:21:20,128,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:21:30,129,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:21:40,130,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:21:50,131,surprised-¾ªÑÈ
cut_result0181119_j2c2_math_3,00:22:00,132,TS-Ê¦Éú»¥¶¯
cut_result0181119_j2c2_math_3,00:22:10,133,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:22:20,134,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:22:30,135,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:22:40,136,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:22:50,137,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:23:00,138,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:23:10,139,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:23:20,140,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:23:30,141,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:23:40,142,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:23:50,143,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:24:00,144,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:24:10,145,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:24:20,146,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:24:30,147,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:24:40,148,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:24:50,149,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:25:00,150,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:25:10,151,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:25:20,152,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:25:30,153,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:25:40,154,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:25:50,155,Delate-É¾³ıµÄ
cut_result0181119_j2c2_math_3,00:26:00,156,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:26:10,157,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:26:20,158,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:26:30,159,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:26:40,160,happy-Ï²ÔÃ
