¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result1c2_20180614_math_4,00:00:00,0,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:00:10,1,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:00:20,2,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:00:30,3,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:00:40,4,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:00:50,5,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:01:00,6,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:01:10,7,surprised-¾ªÑÈ
cut_result1c2_20180614_math_4,00:01:20,8,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180614_math_4,00:01:30,9,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180614_math_4,00:01:40,10,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:01:50,11,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:02:00,12,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:02:10,13,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:02:20,14,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:02:30,15,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:02:40,16,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:02:50,17,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:03:00,18,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:03:10,19,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:03:20,20,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:03:30,21,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:03:40,22,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:03:50,23,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:04:00,24,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:04:10,25,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:04:20,26,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:04:30,27,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180614_math_4,00:04:40,28,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:04:50,29,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:05:00,30,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:05:10,31,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:05:20,32,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:05:30,33,surprised-¾ªÑÈ
cut_result1c2_20180614_math_4,00:05:40,34,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:05:50,35,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:06:00,36,disgust-Ñá¶ñÃïÊÓ
cut_result1c2_20180614_math_4,00:06:10,37,happy-Ï²ÔÃ
cut_result1c2_20180614_math_4,00:06:20,38,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:06:30,39,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:06:40,40,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:06:50,41,Delate-É¾³ýµÄ
cut_result1c2_20180614_math_4,00:07:00,42,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:07:10,43,TS-Ê¦Éú»¥¶¯
cut_result1c2_20180614_math_4,00:07:20,44,angry-·ßÅ­
cut_result1c2_20180614_math_4,00:07:30,45,disgust-Ñá¶ñÃïÊÓ
