课程名称,时间,视频编号,情绪标签
cut_result80319_1524_01_math_下午,00:14:40,88,TS-师生互动
cut_result80319_1524_01_math_下午,00:14:50,89,happy-喜悦
cut_result80319_1524_01_math_下午,00:15:00,90,TS-师生互动
cut_result80319_1524_01_math_下午,00:15:10,91,happy-喜悦
cut_result80319_1524_01_math_下午,00:15:20,92,TS-师生互动
cut_result80319_1524_01_math_下午,00:15:30,93,TS-师生互动
cut_result80319_1524_01_math_下午,00:15:40,94,happy-喜悦
cut_result80319_1524_01_math_下午,00:15:50,95,happy-喜悦
cut_result80319_1524_01_math_下午,00:16:00,96,happy-喜悦
cut_result80319_1524_01_math_下午,00:16:10,97,TS-师生互动
cut_result80319_1524_01_math_下午,00:16:20,98,TS-师生互动
cut_result80319_1524_01_math_下午,00:16:30,99,happy-喜悦
cut_result80319_1524_01_math_下午,00:16:40,100,TS-师生互动
cut_result80319_1524_01_math_下午,00:16:50,101,Delate-删除的
cut_result80319_1524_01_math_下午,00:17:00,102,TS-师生互动
cut_result80319_1524_01_math_下午,00:17:10,103,Delate-删除的
cut_result80319_1524_01_math_下午,00:17:20,104,TS-师生互动
cut_result80319_1524_01_math_下午,00:17:30,105,TS-师生互动
cut_result80319_1524_01_math_下午,00:17:40,106,TS-师生互动
cut_result80319_1524_01_math_下午,00:17:50,107,surprised-惊讶
cut_result80319_1524_01_math_下午,00:18:00,108,TS-师生互动
cut_result80319_1524_01_math_下午,00:18:10,109,TS-师生互动
cut_result80319_1524_01_math_下午,00:18:20,110,surprised-惊讶
cut_result80319_1524_01_math_下午,00:18:30,111,surprised-惊讶
cut_result80319_1524_01_math_下午,00:18:40,112,surprised-惊讶
cut_result80319_1524_01_math_下午,00:18:50,113,TS-师生互动
cut_result80319_1524_01_math_下午,00:19:00,114,TS-师生互动
cut_result80319_1524_01_math_下午,00:19:10,115,TS-师生互动
cut_result80319_1524_01_math_下午,00:19:20,116,TS-师生互动
cut_result80319_1524_01_math_下午,00:19:30,117,TS-师生互动
cut_result80319_1524_01_math_下午,00:19:40,118,happy-喜悦
cut_result80319_1524_01_math_下午,00:19:50,119,happy-喜悦
cut_result80319_1524_01_math_下午,00:20:00,120,happy-喜悦
cut_result80319_1524_01_math_下午,00:20:10,121,TS-师生互动
cut_result80319_1524_01_math_下午,00:20:20,122,happy-喜悦
cut_result80319_1524_01_math_下午,00:20:30,123,TS-师生互动
cut_result80319_1524_01_math_下午,00:20:40,124,happy-喜悦
cut_result80319_1524_01_math_下午,00:20:50,125,happy-喜悦
cut_result80319_1524_01_math_下午,00:21:00,126,happy-喜悦
cut_result80319_1524_01_math_下午,00:21:10,127,surprised-惊讶
cut_result80319_1524_01_math_下午,00:21:20,128,happy-喜悦
cut_result80319_1524_01_math_下午,00:21:30,129,happy-喜悦
cut_result80319_1524_01_math_下午,00:21:40,130,surprised-惊讶
cut_result80319_1524_01_math_下午,00:21:50,131,happy-喜悦
cut_result80319_1524_01_math_下午,00:22:00,132,happy-喜悦
cut_result80319_1524_01_math_下午,00:22:10,133,happy-喜悦
cut_result80319_1524_01_math_下午,00:22:20,134,happy-喜悦
cut_result80319_1524_01_math_下午,00:22:30,135,happy-喜悦
cut_result80319_1524_01_math_下午,00:22:40,136,happy-喜悦
cut_result80319_1524_01_math_下午,00:22:50,137,happy-喜悦
cut_result80319_1524_01_math_下午,00:23:00,138,happy-喜悦
cut_result80319_1524_01_math_下午,00:23:10,139,happy-喜悦
cut_result80319_1524_01_math_下午,00:23:20,140,happy-喜悦
cut_result80319_1524_01_math_下午,00:23:30,141,happy-喜悦
cut_result80319_1524_01_math_下午,00:23:40,142,happy-喜悦
cut_result80319_1524_01_math_下午,00:23:50,143,happy-喜悦
cut_result80319_1524_01_math_下午,00:24:00,144,happy-喜悦
cut_result80319_1524_01_math_下午,00:24:10,145,happy-喜悦
cut_result80319_1524_01_math_下午,00:24:20,146,happy-喜悦
cut_result80319_1524_01_math_下午,00:24:30,147,happy-喜悦
cut_result80319_1524_01_math_下午,00:24:40,148,happy-喜悦
cut_result80319_1524_01_math_下午,00:24:50,149,happy-喜悦
cut_result80319_1524_01_math_下午,00:25:00,150,happy-喜悦
cut_result80319_1524_01_math_下午,00:25:10,151,TS-师生互动
cut_result80319_1524_01_math_下午,00:25:20,152,surprised-惊讶
cut_result80319_1524_01_math_下午,00:25:30,153,happy-喜悦
cut_result80319_1524_01_math_下午,00:25:40,154,happy-喜悦
cut_result80319_1524_01_math_下午,00:25:50,155,TS-师生互动
cut_result80319_1524_01_math_下午,00:26:00,156,TS-师生互动
cut_result80319_1524_01_math_下午,00:26:10,157,TS-师生互动
cut_result80319_1524_01_math_下午,00:26:20,158,TS-师生互动
cut_result80319_1524_01_math_下午,00:26:30,159,surprised-惊讶
cut_result80319_1524_01_math_下午,00:26:40,160,surprised-惊讶
cut_result80319_1524_01_math_下午,00:26:50,161,surprised-惊讶
cut_result80319_1524_01_math_下午,00:27:00,162,TS-师生互动
cut_result80319_1524_01_math_下午,00:27:10,163,surprised-惊讶
cut_result80319_1524_01_math_下午,00:27:20,164,surprised-惊讶
cut_result80319_1524_01_math_下午,00:27:30,165,surprised-惊讶
cut_result80319_1524_01_math_下午,00:27:40,166,surprised-惊讶
cut_result80319_1524_01_math_下午,00:27:50,167,surprised-惊讶
cut_result80319_1524_01_math_下午,00:28:00,168,surprised-惊讶
cut_result80319_1524_01_math_下午,00:28:10,169,surprised-惊讶
cut_result80319_1524_01_math_下午,00:28:20,170,happy-喜悦
cut_result80319_1524_01_math_下午,00:28:30,171,happy-喜悦
cut_result80319_1524_01_math_下午,00:28:40,172,happy-喜悦
cut_result80319_1524_01_math_下午,00:28:50,173,happy-喜悦
cut_result80319_1524_01_math_下午,00:29:00,174,happy-喜悦
cut_result80319_1524_01_math_下午,00:29:10,175,surprised-惊讶
cut_result80319_1524_01_math_下午,00:29:20,176,surprised-惊讶
cut_result80319_1524_01_math_下午,00:29:30,177,happy-喜悦
cut_result80319_1524_01_math_下午,00:29:40,178,happy-喜悦
cut_result80319_1524_01_math_下午,00:29:50,179,surprised-惊讶
cut_result80319_1524_01_math_下午,00:30:00,180,happy-喜悦
cut_result80319_1524_01_math_下午,00:30:10,181,happy-喜悦
cut_result80319_1524_01_math_下午,00:30:20,182,Delate-删除的
cut_result80319_1524_01_math_下午,00:30:30,183,TS-师生互动
cut_result80319_1524_01_math_下午,00:30:40,184,Delate-删除的
cut_result80319_1524_01_math_下午,00:30:50,185,happy-喜悦
cut_result80319_1524_01_math_下午,00:31:00,186,happy-喜悦
cut_result80319_1524_01_math_下午,00:31:10,187,TS-师生互动
cut_result80319_1524_01_math_下午,00:31:20,188,happy-喜悦
cut_result80319_1524_01_math_下午,00:31:30,189,TS-师生互动
cut_result80319_1524_01_math_下午,00:31:40,190,Delate-删除的
cut_result80319_1524_01_math_下午,00:31:50,191,TS-师生互动
cut_result80319_1524_01_math_下午,00:32:00,192,TS-师生互动
cut_result80319_1524_01_math_下午,00:32:10,193,TS-师生互动
cut_result80319_1524_01_math_下午,00:32:20,194,TS-师生互动
cut_result80319_1524_01_math_下午,00:32:30,195,TS-师生互动
cut_result80319_1524_01_math_下午,00:32:40,196,TS-师生互动
cut_result80319_1524_01_math_下午,00:32:50,197,TS-师生互动
cut_result80319_1524_01_math_下午,00:33:00,198,TS-师生互动
cut_result80319_1524_01_math_下午,00:33:10,199,TS-师生互动
cut_result80319_1524_01_math_下午,00:33:20,200,TS-师生互动
cut_result80319_1524_01_math_下午,00:33:30,201,TS-师生互动
cut_result80319_1524_01_math_下午,00:33:40,202,TS-师生互动
cut_result80319_1524_01_math_下午,00:33:50,203,TS-师生互动
cut_result80319_1524_01_math_下午,00:34:00,204,TS-师生互动
cut_result80319_1524_01_math_下午,00:34:10,205,TS-师生互动
cut_result80319_1524_01_math_下午,00:34:20,206,happy-喜悦
cut_result80319_1524_01_math_下午,00:34:30,207,TS-师生互动
cut_result80319_1524_01_math_下午,00:34:40,208,TS-师生互动
cut_result80319_1524_01_math_下午,00:34:50,209,TS-师生互动
cut_result80319_1524_01_math_下午,00:35:00,210,TS-师生互动
cut_result80319_1524_01_math_下午,00:35:10,211,TS-师生互动
cut_result80319_1524_01_math_下午,00:35:20,212,Delate-删除的
cut_result80319_1524_01_math_下午,00:35:30,213,happy-喜悦
cut_result80319_1524_01_math_下午,00:35:40,214,TS-师生互动
cut_result80319_1524_01_math_下午,00:35:50,215,TS-师生互动
cut_result80319_1524_01_math_下午,00:36:00,216,happy-喜悦
cut_result80319_1524_01_math_下午,00:36:10,217,happy-喜悦
cut_result80319_1524_01_math_下午,00:36:20,218,TS-师生互动
cut_result80319_1524_01_math_下午,00:36:30,219,surprised-惊讶
cut_result80319_1524_01_math_下午,00:36:40,220,TS-师生互动
cut_result80319_1524_01_math_下午,00:36:50,221,TS-师生互动
cut_result80319_1524_01_math_下午,00:37:00,222,TS-师生互动
cut_result80319_1524_01_math_下午,00:37:10,223,TS-师生互动
cut_result80319_1524_01_math_下午,00:37:20,224,TS-师生互动
cut_result80319_1524_01_math_下午,00:37:30,225,TS-师生互动
cut_result80319_1524_01_math_下午,00:37:40,226,TS-师生互动
cut_result80319_1524_01_math_下午,00:37:50,227,TS-师生互动
cut_result80319_1524_01_math_下午,00:38:00,228,TS-师生互动
cut_result80319_1524_01_math_下午,00:38:10,229,Delate-删除的
cut_result80319_1524_01_math_下午,00:38:20,230,TS-师生互动
cut_result80319_1524_01_math_下午,00:38:30,231,TS-师生互动
cut_result80319_1524_01_math_下午,00:38:40,232,TS-师生互动
cut_result80319_1524_01_math_下午,00:38:50,233,happy-喜悦
cut_result80319_1524_01_math_下午,00:39:00,234,TS-师生互动
cut_result80319_1524_01_math_下午,00:39:10,235,TS-师生互动
cut_result80319_1524_01_math_下午,00:39:20,236,TS-师生互动
cut_result80319_1524_01_math_下午,00:39:30,237,happy-喜悦
cut_result80319_1524_01_math_下午,00:39:40,238,TS-师生互动
cut_result80319_1524_01_math_下午,00:39:50,239,TS-师生互动
cut_result80319_1524_01_math_下午,00:40:00,240,TS-师生互动
cut_result80319_1524_01_math_下午,00:40:10,241,TS-师生互动
cut_result80319_1524_01_math_下午,00:40:20,242,TS-师生互动
cut_result80319_1524_01_math_下午,00:40:30,243,TS-师生互动
cut_result80319_1524_01_math_下午,00:40:40,244,TS-师生互动
cut_result80319_1524_01_math_下午,00:40:50,245,TS-师生互动
cut_result80319_1524_01_math_下午,00:41:00,246,TS-师生互动
cut_result80319_1524_01_math_下午,00:41:10,247,TS-师生互动
cut_result80319_1524_01_math_下午,00:41:20,248,TS-师生互动
cut_result80319_1524_01_math_下午,00:41:30,249,surprised-惊讶
cut_result80319_1524_01_math_下午,00:41:40,250,surprised-惊讶
cut_result80319_1524_01_math_下午,00:41:50,251,Delate-删除的
cut_result80319_1524_01_math_下午,00:42:00,252,TS-师生互动
cut_result80319_1524_01_math_下午,00:42:10,253,TS-师生互动
cut_result80319_1524_01_math_下午,00:42:20,254,TS-师生互动
cut_result80319_1524_01_math_下午,00:42:30,255,TS-师生互动
cut_result80319_1524_01_math_下午,00:42:40,256,TS-师生互动
cut_result80319_1524_01_math_下午,00:42:50,257,happy-喜悦
cut_result80319_1524_01_math_下午,00:43:00,258,happy-喜悦
cut_result80319_1524_01_math_下午,00:43:10,259,happy-喜悦
cut_result80319_1524_01_math_下午,00:43:20,260,happy-喜悦
cut_result80319_1524_01_math_下午,00:43:30,261,happy-喜悦
cut_result80319_1524_01_math_下午,00:43:40,262,surprised-惊讶
cut_result80319_1524_01_math_下午,00:43:50,263,surprised-惊讶
cut_result80319_1524_01_math_下午,00:44:00,264,surprised-惊讶
cut_result80319_1524_01_math_下午,00:44:10,265,surprised-惊讶
cut_result80319_1524_01_math_下午,00:44:20,266,happy-喜悦
cut_result80319_1524_01_math_下午,00:44:30,267,surprised-惊讶
cut_result80319_1524_01_math_下午,00:44:40,268,happy-喜悦
cut_result80319_1524_01_math_下午,00:44:50,269,happy-喜悦
cut_result80319_1524_01_math_下午,00:45:00,270,happy-喜悦
cut_result80319_1524_01_math_下午,00:45:10,271,happy-喜悦
cut_result80319_1524_01_math_下午,00:45:20,272,happy-喜悦
cut_result80319_1524_01_math_下午,00:45:30,273,sad-悲伤
cut_result80319_1524_01_math_下午,00:45:40,274,happy-喜悦
cut_result80319_1524_01_math_下午,00:45:50,275,happy-喜悦
cut_result80319_1524_01_math_下午,00:46:00,276,happy-喜悦
cut_result80319_1524_01_math_下午,00:46:10,277,happy-喜悦
cut_result80319_1524_01_math_下午,00:46:20,278,happy-喜悦
cut_result80319_1524_01_math_下午,00:46:30,279,happy-喜悦
cut_result80319_1524_01_math_下午,00:46:40,280,surprised-惊讶
cut_result80319_1524_01_math_下午,00:46:50,281,surprised-惊讶
cut_result80319_1524_01_math_下午,00:47:00,282,surprised-惊讶
cut_result80319_1524_01_math_下午,00:47:10,283,Delate-删除的
cut_result80319_1524_01_math_下午,00:47:20,284,Delate-删除的
cut_result80319_1524_01_math_下午,00:47:30,285,happy-喜悦
cut_result80319_1524_01_math_下午,00:47:40,286,surprised-惊讶
cut_result80319_1524_01_math_下午,00:47:50,287,happy-喜悦
cut_result80319_1524_01_math_下午,00:48:00,288,surprised-惊讶
cut_result80319_1524_01_math_下午,00:48:10,289,Delate-删除的
cut_result80319_1524_01_math_下午,00:48:20,290,surprised-惊讶
cut_result80319_1524_01_math_下午,00:48:30,291,surprised-惊讶
cut_result80319_1524_01_math_下午,00:48:40,292,happy-喜悦
cut_result80319_1524_01_math_下午,00:48:50,293,happy-喜悦
cut_result80319_1524_01_math_下午,00:49:00,294,happy-喜悦
cut_result80319_1524_01_math_下午,00:49:10,295,Delate-删除的
cut_result80319_1524_01_math_下午,00:49:20,296,surprised-惊讶
cut_result80319_1524_01_math_下午,00:49:30,297,Delate-删除的
cut_result80319_1524_01_math_下午,00:49:40,298,Delate-删除的
cut_result80319_1524_01_math_下午,00:49:50,299,Delate-删除的
cut_result80319_1524_01_math_下午,00:50:00,300,Delate-删除的
cut_result80319_1524_01_math_下午,00:50:10,301,Delate-删除的
cut_result80319_1524_01_math_下午,00:50:20,302,Delate-删除的
cut_result80319_1524_01_math_下午,00:50:30,303,Delate-删除的
cut_result80319_1524_01_math_下午,00:50:40,304,Delate-删除的
cut_result80319_1524_01_math_下午,00:50:50,305,Delate-删除的
cut_result80319_1524_01_math_下午,00:51:00,306,Delate-删除的
cut_result80319_1524_01_math_下午,00:51:10,307,Delate-删除的
