¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result1c14_20180613_math_3,00:00:00,0,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:00:10,1,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:00:20,2,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:00:30,3,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:00:40,4,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:00:50,5,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:01:00,6,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:01:10,7,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:01:20,8,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:01:30,9,disgust-Ñá¶ñÃïÊÓ
cut_result1c14_20180613_math_3,00:01:40,10,surprised-¾ªÑÈ
cut_result1c14_20180613_math_3,00:01:50,11,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:02:00,12,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:02:10,13,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:02:20,14,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:02:30,15,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:02:40,16,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:02:50,17,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:03:00,18,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:03:10,19,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:03:20,20,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:03:30,21,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:03:40,22,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:03:50,23,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:04:00,24,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:04:10,25,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:04:20,26,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:04:30,27,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:04:40,28,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:04:50,29,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:05:00,30,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:05:10,31,disgust-Ñá¶ñÃïÊÓ
cut_result1c14_20180613_math_3,00:05:20,32,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:05:30,33,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:05:40,34,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:05:50,35,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:06:00,36,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:06:10,37,angry-·ßÅ­
cut_result1c14_20180613_math_3,00:06:20,38,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:06:30,39,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:06:40,40,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:06:50,41,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:07:00,42,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:07:10,43,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:07:20,44,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:07:30,45,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:07:40,46,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:07:50,47,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:08:00,48,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:08:10,49,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:08:20,50,surprised-¾ªÑÈ
cut_result1c14_20180613_math_3,00:08:30,51,fear-¿Ö¾åµ£ÓÇ
cut_result1c14_20180613_math_3,00:08:40,52,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:08:50,53,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:09:00,54,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:09:10,55,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:09:20,56,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:09:30,57,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:09:40,58,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:09:50,59,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180613_math_3,00:10:00,60,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:10:10,61,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:10:20,62,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:10:30,63,happy-Ï²ÔÃ
cut_result1c14_20180613_math_3,00:10:40,64,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:10:50,65,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:11:00,66,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:11:10,67,fear-¿Ö¾åµ£ÓÇ
cut_result1c14_20180613_math_3,00:11:20,68,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:11:30,69,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:11:40,70,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:11:50,71,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:12:00,72,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:12:10,73,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:12:20,74,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:12:30,75,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:12:40,76,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:12:50,77,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:13:00,78,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:13:10,79,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:13:20,80,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:13:30,81,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:13:40,82,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:13:50,83,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:14:00,84,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:14:10,85,Delate-É¾³ýµÄ
cut_result1c14_20180613_math_3,00:14:20,86,Delate-É¾³ýµÄ
