¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result1c14_20180525_math_1-2,00:00:00,0,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:00:10,1,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:00:20,2,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:00:30,3,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:00:40,4,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:00:50,5,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:01:00,6,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:01:10,7,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:01:20,8,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:01:30,9,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:01:40,10,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:01:50,11,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:02:00,12,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:02:10,13,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:02:20,14,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:02:30,15,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:02:40,16,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:02:50,17,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:03:00,18,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:03:10,19,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:03:20,20,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:03:30,21,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:03:40,22,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:03:50,23,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:04:00,24,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:04:10,25,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:04:20,26,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:04:30,27,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:04:40,28,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:04:50,29,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:05:00,30,surprised-¾ªÑÈ
cut_result1c14_20180525_math_1-2,00:05:10,31,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:05:20,32,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:05:30,33,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:05:40,34,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:05:50,35,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:06:00,36,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:06:10,37,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:06:20,38,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:06:30,39,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:06:40,40,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:06:50,41,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:07:00,42,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:07:10,43,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:07:20,44,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:07:30,45,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:07:40,46,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:07:50,47,sad-±¯ÉË
cut_result1c14_20180525_math_1-2,00:08:00,48,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:08:10,49,disgust-Ñá¶ñÃïÊÓ
cut_result1c14_20180525_math_1-2,00:08:20,50,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:08:30,51,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:08:40,52,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:08:50,53,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:09:00,54,disgust-Ñá¶ñÃïÊÓ
cut_result1c14_20180525_math_1-2,00:09:10,55,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:09:20,56,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:09:30,57,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:09:40,58,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:09:50,59,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:10:00,60,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:10:10,61,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:10:20,62,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:10:30,63,sad-±¯ÉË
cut_result1c14_20180525_math_1-2,00:10:40,64,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:10:50,65,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:11:00,66,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:11:10,67,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:11:20,68,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:11:30,69,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:11:40,70,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:11:50,71,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:12:00,72,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:12:10,73,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:12:20,74,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:12:30,75,disgust-Ñá¶ñÃïÊÓ
cut_result1c14_20180525_math_1-2,00:12:40,76,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:12:50,77,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:13:00,78,TS-Ê¦Éú»¥¶¯
cut_result1c14_20180525_math_1-2,00:13:10,79,disgust-Ñá¶ñÃïÊÓ
cut_result1c14_20180525_math_1-2,00:13:20,80,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:13:30,81,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:13:40,82,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:13:50,83,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:14:00,84,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:14:10,85,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:14:20,86,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:14:30,87,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:14:40,88,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:14:50,89,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:15:00,90,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:15:10,91,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:15:20,92,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:15:30,93,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:15:40,94,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:15:50,95,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:16:00,96,Delate-É¾³ýµÄ
cut_result1c14_20180525_math_1-2,00:16:10,97,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:16:20,98,angry-·ßÅ­
cut_result1c14_20180525_math_1-2,00:16:30,99,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:16:40,100,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:16:50,101,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:17:00,102,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:17:10,103,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:17:20,104,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:17:30,105,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:17:40,106,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:17:50,107,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:18:00,108,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:18:10,109,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:18:20,110,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:18:30,111,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:18:40,112,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:18:50,113,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:19:00,114,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:19:10,115,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:19:20,116,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:19:30,117,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:19:40,118,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:19:50,119,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:20:00,120,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:20:10,121,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:20:20,122,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:20:30,123,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:20:40,124,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:20:50,125,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:21:00,126,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:21:10,127,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:21:20,128,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:21:30,129,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:21:40,130,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:21:50,131,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:22:00,132,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:22:10,133,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:22:20,134,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:22:30,135,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:22:40,136,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:22:50,137,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:23:00,138,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:23:10,139,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:23:20,140,disgust-Ñá¶ñÃïÊÓ
cut_result1c14_20180525_math_1-2,00:23:30,141,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:23:40,142,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:23:50,143,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:24:00,144,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:24:10,145,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:24:20,146,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:24:30,147,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:24:40,148,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:24:50,149,happy-Ï²ÔÃ
cut_result1c14_20180525_math_1-2,00:25:00,150,happy-Ï²ÔÃ
