¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result1c7_20180620_math_2,00:00:00,0,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:00:10,1,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:00:20,2,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:00:30,3,angry-·ßÅ­
cut_result1c7_20180620_math_2,00:00:40,4,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:00:50,5,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:01:00,6,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:01:10,7,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:01:20,8,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:01:30,9,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:01:40,10,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:01:50,11,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:02:00,12,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:02:10,13,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:02:20,14,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:02:30,15,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:02:40,16,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:02:50,17,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:03:00,18,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:03:10,19,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:03:20,20,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:03:30,21,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:03:40,22,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:03:50,23,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:04:00,24,angry-·ßÅ­
cut_result1c7_20180620_math_2,00:04:10,25,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:04:20,26,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:04:30,27,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:04:40,28,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:04:50,29,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:05:00,30,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:05:10,31,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:05:20,32,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:05:30,33,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:05:40,34,angry-·ßÅ­
cut_result1c7_20180620_math_2,00:05:50,35,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:06:00,36,angry-·ßÅ­
cut_result1c7_20180620_math_2,00:06:10,37,angry-·ßÅ­
cut_result1c7_20180620_math_2,00:06:20,38,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:06:30,39,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:06:40,40,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:06:50,41,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:07:00,42,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:07:10,43,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:07:20,44,Delate-É¾³ýµÄ
cut_result1c7_20180620_math_2,00:07:30,45,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:07:40,46,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:07:50,47,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:08:00,48,surprised-¾ªÑÈ
cut_result1c7_20180620_math_2,00:08:10,49,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:08:20,50,sad-±¯ÉË
cut_result1c7_20180620_math_2,00:08:30,51,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:08:40,52,Delate-É¾³ýµÄ
cut_result1c7_20180620_math_2,00:08:50,53,Delate-É¾³ýµÄ
cut_result1c7_20180620_math_2,00:09:00,54,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:09:10,55,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:09:20,56,fear-¿Ö¾åµ£ÓÇ
cut_result1c7_20180620_math_2,00:09:30,57,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180620_math_2,00:09:40,58,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:09:50,59,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:10:00,60,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:10:10,61,happy-Ï²ÔÃ
cut_result1c7_20180620_math_2,00:10:20,62,Delate-É¾³ýµÄ
cut_result1c7_20180620_math_2,00:10:30,63,happy-Ï²ÔÃ
