¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéĞ÷±êÇ©
cut_result0181023_s2c3_math_2,00:17:20,104,angry-·ßÅ­
cut_result0181023_s2c3_math_2,00:17:30,105,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:17:40,106,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:17:50,107,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:18:00,108,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:18:10,109,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:18:20,110,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:18:30,111,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:18:40,112,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:18:50,113,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:19:00,114,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:19:10,115,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:19:20,116,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:19:30,117,angry-·ßÅ­
cut_result0181023_s2c3_math_2,00:19:40,118,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:19:50,119,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:20:00,120,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:20:10,121,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:20:20,122,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:20:30,123,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:20:40,124,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:20:50,125,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:21:00,126,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:21:10,127,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:21:20,128,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:21:30,129,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:21:40,130,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:21:50,131,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:22:00,132,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:22:10,133,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:22:20,134,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:22:30,135,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:22:40,136,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:22:50,137,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:23:00,138,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:23:10,139,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:23:20,140,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:23:30,141,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:23:40,142,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:23:50,143,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:24:00,144,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:24:10,145,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:24:20,146,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:24:30,147,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:24:40,148,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:24:50,149,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:25:00,150,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:25:10,151,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:25:20,152,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:25:30,153,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:25:40,154,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:25:50,155,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:26:00,156,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:26:10,157,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:26:20,158,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:26:30,159,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:26:40,160,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:26:50,161,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:27:00,162,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:27:10,163,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:27:20,164,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:27:30,165,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:27:40,166,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:27:50,167,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:28:00,168,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:28:10,169,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:28:20,170,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:28:30,171,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:28:40,172,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:28:50,173,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:29:00,174,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:29:10,175,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:29:20,176,happy-Ï²ÔÃ
