¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result1c7_20180411_math_1,00:00:00,0,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180411_math_1,00:00:10,1,Delate-É¾³ýµÄ
cut_result1c7_20180411_math_1,00:00:20,2,Delate-É¾³ýµÄ
cut_result1c7_20180411_math_1,00:00:30,3,Delate-É¾³ýµÄ
cut_result1c7_20180411_math_1,00:00:40,4,disgust-Ñá¶ñÃïÊÓ
cut_result1c7_20180411_math_1,00:00:50,5,Delate-É¾³ýµÄ
cut_result1c7_20180411_math_1,00:01:00,6,Delate-É¾³ýµÄ
cut_result1c7_20180411_math_1,00:01:10,7,Delate-É¾³ýµÄ
cut_result1c7_20180411_math_1,00:01:20,8,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180411_math_1,00:01:30,9,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:01:40,10,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:01:50,11,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:02:00,12,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:02:10,13,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:02:20,14,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:02:30,15,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:02:40,16,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:02:50,17,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:03:00,18,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:03:10,19,angry-·ßÅ­
cut_result1c7_20180411_math_1,00:03:20,20,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:03:30,21,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180411_math_1,00:03:40,22,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:03:50,23,surprised-¾ªÑÈ
cut_result1c7_20180411_math_1,00:04:00,24,angry-·ßÅ­
cut_result1c7_20180411_math_1,00:04:10,25,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:04:20,26,Delate-É¾³ýµÄ
cut_result1c7_20180411_math_1,00:04:30,27,angry-·ßÅ­
cut_result1c7_20180411_math_1,00:04:40,28,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:04:50,29,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:05:00,30,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:05:10,31,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:05:20,32,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:05:30,33,disgust-Ñá¶ñÃïÊÓ
cut_result1c7_20180411_math_1,00:05:40,34,angry-·ßÅ­
cut_result1c7_20180411_math_1,00:05:50,35,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:06:00,36,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:06:10,37,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:06:20,38,disgust-Ñá¶ñÃïÊÓ
cut_result1c7_20180411_math_1,00:06:30,39,happy-Ï²ÔÃ
cut_result1c7_20180411_math_1,00:06:40,40,angry-·ßÅ­
cut_result1c7_20180411_math_1,00:06:50,41,TS-Ê¦Éú»¥¶¯
cut_result1c7_20180411_math_1,00:07:00,42,TS-Ê¦Éú»¥¶¯
