label,path,time,current_time
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-96.wav,10.0,960.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-97.wav,10.0,970.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-98.wav,10.0,980.0
Delate-删除的,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-99.wav,10.0,990.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-100.wav,10.0,1000.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-101.wav,10.0,1010.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-102.wav,10.0,1020.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-103.wav,10.0,1030.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-104.wav,10.0,1040.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-105.wav,10.0,1050.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-106.wav,10.0,1060.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-107.wav,10.0,1070.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-108.wav,10.0,1080.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-109.wav,10.0,1090.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-110.wav,10.0,1100.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-111.wav,10.0,1110.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-112.wav,10.0,1120.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-113.wav,10.0,1130.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-114.wav,10.0,1140.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-115.wav,10.0,1150.0
disgust-厌恶蔑视,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-116.wav,10.0,1160.0
Delate-删除的,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-117.wav,10.0,1170.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-118.wav,10.0,1180.0
