课程名称,时间,视频编号,情绪标签
cut_result2c1_20180918_math_1,00:15:10,91,happy-喜悦
cut_result2c1_20180918_math_1,00:15:20,92,happy-喜悦
cut_result2c1_20180918_math_1,00:15:30,93,happy-喜悦
cut_result2c1_20180918_math_1,00:15:40,94,TS-师生互动
cut_result2c1_20180918_math_1,00:15:50,95,happy-喜悦
cut_result2c1_20180918_math_1,00:16:00,96,happy-喜悦
cut_result2c1_20180918_math_1,00:16:10,97,happy-喜悦
cut_result2c1_20180918_math_1,00:16:20,98,happy-喜悦
cut_result2c1_20180918_math_1,00:16:30,99,happy-喜悦
cut_result2c1_20180918_math_1,00:16:40,100,happy-喜悦
cut_result2c1_20180918_math_1,00:16:50,101,happy-喜悦
cut_result2c1_20180918_math_1,00:17:00,102,happy-喜悦
cut_result2c1_20180918_math_1,00:17:10,103,happy-喜悦
cut_result2c1_20180918_math_1,00:17:20,104,happy-喜悦
cut_result2c1_20180918_math_1,00:17:30,105,happy-喜悦
cut_result2c1_20180918_math_1,00:17:40,106,happy-喜悦
cut_result2c1_20180918_math_1,00:17:50,107,Delate-删除的
cut_result2c1_20180918_math_1,00:18:00,108,happy-喜悦
cut_result2c1_20180918_math_1,00:18:10,109,TS-师生互动
cut_result2c1_20180918_math_1,00:18:20,110,TS-师生互动
cut_result2c1_20180918_math_1,00:18:30,111,happy-喜悦
cut_result2c1_20180918_math_1,00:18:40,112,TS-师生互动
cut_result2c1_20180918_math_1,00:18:50,113,TS-师生互动
cut_result2c1_20180918_math_1,00:19:00,114,TS-师生互动
cut_result2c1_20180918_math_1,00:19:10,115,Delate-删除的
cut_result2c1_20180918_math_1,00:19:20,116,Delate-删除的
cut_result2c1_20180918_math_1,00:19:30,117,happy-喜悦
cut_result2c1_20180918_math_1,00:19:40,118,TS-师生互动
cut_result2c1_20180918_math_1,00:19:50,119,TS-师生互动
cut_result2c1_20180918_math_1,00:20:00,120,happy-喜悦
cut_result2c1_20180918_math_1,00:20:10,121,happy-喜悦
cut_result2c1_20180918_math_1,00:20:20,122,happy-喜悦
cut_result2c1_20180918_math_1,00:20:30,123,TS-师生互动
cut_result2c1_20180918_math_1,00:20:40,124,happy-喜悦
cut_result2c1_20180918_math_1,00:20:50,125,TS-师生互动
cut_result2c1_20180918_math_1,00:21:00,126,happy-喜悦
cut_result2c1_20180918_math_1,00:21:10,127,TS-师生互动
cut_result2c1_20180918_math_1,00:21:20,128,happy-喜悦
cut_result2c1_20180918_math_1,00:21:30,129,TS-师生互动
cut_result2c1_20180918_math_1,00:21:40,130,happy-喜悦
cut_result2c1_20180918_math_1,00:21:50,131,happy-喜悦
cut_result2c1_20180918_math_1,00:22:00,132,happy-喜悦
cut_result2c1_20180918_math_1,00:22:10,133,happy-喜悦
cut_result2c1_20180918_math_1,00:22:20,134,happy-喜悦
cut_result2c1_20180918_math_1,00:22:30,135,happy-喜悦
cut_result2c1_20180918_math_1,00:22:40,136,TS-师生互动
cut_result2c1_20180918_math_1,00:22:50,137,TS-师生互动
cut_result2c1_20180918_math_1,00:23:00,138,happy-喜悦
cut_result2c1_20180918_math_1,00:23:10,139,happy-喜悦
cut_result2c1_20180918_math_1,00:23:20,140,happy-喜悦
